rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_columntransformer__countvectorizer__max_features,param_decisiontreeregressor__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score
50,0.13553986549377442,0.014223869000446887,0.03026261329650879,0.006773683081773102,198,19,"{'columntransformer__countvectorizer__max_features': 198, 'decisiontreeregressor__max_depth': 19}",0.0888005410651701,0.19348944115398448,-0.024931625639285748,0.12234845833341479,-0.3362047779044812,0.00870040740176048,0.1863167187270898
51,0.09889531135559082,0.010543113587702903,0.030997800827026366,0.00795942662237809,276,13,"{'columntransformer__countvectorizer__max_features': 276, 'decisiontreeregressor__max_depth': 13}",0.1164076538594766,0.15140920136292868,-0.14308540425811644,0.16189699427078552,-0.24424977353739918,0.008475734339535034,0.16879473884582416
52,0.1329801559448242,0.014619755920035732,0.030170917510986328,0.011936458432641501,358,14,"{'columntransformer__countvectorizer__max_features': 358, 'decisiontreeregressor__max_depth': 14}",0.08152233219180094,0.1192143801725617,0.042737071578048735,0.11324789169225191,-0.3222270729121339,0.006898920544505871,0.16679437181143153
53,0.10934338569641114,0.023859219559052864,0.0233060359954834,0.004216883565140143,382,13,"{'columntransformer__countvectorizer__max_features': 382, 'decisiontreeregressor__max_depth': 13}",0.11440139342268363,0.10978262109819192,-0.12644043073617617,0.1549157688522408,-0.2219021364112863,0.006151443245130772,0.1511140877284274
54,0.10108647346496583,0.010060128047957096,0.02713437080383301,0.004882613838799892,283,13,"{'columntransformer__countvectorizer__max_features': 283, 'decisiontreeregressor__max_depth': 13}",0.0843576433817107,0.11617676146158151,-0.12352834067730867,0.17385380105067805,-0.23369490550647343,0.003432991942037633,0.15533964637669556
55,0.10506119728088378,0.017851758284956217,0.02946023941040039,0.01213774946487864,411,17,"{'columntransformer__countvectorizer__max_features': 411, 'decisiontreeregressor__max_depth': 17}",0.029114583928976256,0.1787404995985843,0.014878459042202197,0.09452686584329562,-0.30575202951902813,0.002301675778806045,0.16456630098643327
56,0.12868857383728027,0.02749946824752692,0.021756839752197266,0.001868031768204366,101,12,"{'columntransformer__countvectorizer__max_features': 101, 'decisiontreeregressor__max_depth': 12}",0.17105112263583577,0.14686055399915776,-0.17921398364977037,0.12192808077985651,-0.25765410201373595,0.0005943343502687437,0.18121505887320938
57,0.12064781188964843,0.030668013182135696,0.02054896354675293,0.0009689765478330141,167,15,"{'columntransformer__countvectorizer__max_features': 167, 'decisiontreeregressor__max_depth': 15}",0.08377421880340541,0.15168248797535544,-0.005948364408793871,0.07359981239724556,-0.31510831631880953,-0.0024000323103194,0.16415996013424608
58,0.1137777328491211,0.025328175327056755,0.03214483261108399,0.014279452304510245,250,13,"{'columntransformer__countvectorizer__max_features': 250, 'decisiontreeregressor__max_depth': 13}",0.11055000034042795,0.12281984255697187,-0.16973078784082363,0.13553287684072612,-0.21370061009358277,-0.0029057356392560908,0.1549899684515881
59,0.10508456230163574,0.01597872881367613,0.02976388931274414,0.008755024807364098,138,16,"{'columntransformer__countvectorizer__max_features': 138, 'decisiontreeregressor__max_depth': 16}",0.05298976100674091,0.13828599991436086,-0.02898465542508788,0.114022545254849,-0.31478355430782234,-0.00769398071139189,0.16405174975421669
60,0.11614871025085449,0.033014887984102605,0.0281160831451416,0.00478553177731321,236,15,"{'columntransformer__countvectorizer__max_features': 236, 'decisiontreeregressor__max_depth': 15}",0.04164488258854748,0.15664471914803813,0.02028746146399074,0.07468582185552541,-0.33389875147200065,-0.008127173283179778,0.16936324209718973
61,0.10462732315063476,0.009314210247066997,0.029368066787719728,0.012009535345935995,246,14,"{'columntransformer__countvectorizer__max_features': 246, 'decisiontreeregressor__max_depth': 14}",0.103645669693603,0.12869282012108285,-0.10748315609639225,0.09464690043081914,-0.29376357919686313,-0.014852269009550079,0.16310059619231754
62,0.11704177856445312,0.009571570648115296,0.03135237693786621,0.0062347703498239,388,24,"{'columntransformer__countvectorizer__max_features': 388, 'decisiontreeregressor__max_depth': 24}",0.08162518666688212,0.14724807960534714,-0.07858664301924678,0.09766586480357098,-0.33685230061982785,-0.01777996251265488,0.17660576816901746
63,0.12729382514953613,0.011589600069012296,0.026312541961669923,0.00981234061148049,227,18,"{'columntransformer__countvectorizer__max_features': 227, 'decisiontreeregressor__max_depth': 18}",0.05079086094593932,0.12879731107550085,0.02089370725206008,0.04483494841936131,-0.3406384643413256,-0.01906432732969281,0.16482263133717945
64,0.11776280403137207,0.01134737725136456,0.02724156379699707,0.005945570597680015,229,17,"{'columntransformer__countvectorizer__max_features': 229, 'decisiontreeregressor__max_depth': 17}",0.01913511416361724,0.15983462565835482,-0.023745523553764913,0.0604091600785952,-0.32408686896917316,-0.02169069852447416,0.16297622114252663
65,0.10539364814758301,0.009393802791029447,0.028695964813232423,0.006567544462835704,220,15,"{'columntransformer__countvectorizer__max_features': 220, 'decisiontreeregressor__max_depth': 15}",0.011702809868194053,0.12356259608143338,0.017461837045552042,0.0483717178290638,-0.3137295853999367,-0.022526124915138678,0.15095597436649438
66,0.1029137134552002,0.015310072753749498,0.02954416275024414,0.011190459285408533,263,15,"{'columntransformer__countvectorizer__max_features': 263, 'decisiontreeregressor__max_depth': 15}",0.058428774200964706,0.12837245496097105,-0.12341548483030818,0.04029173452672896,-0.2653004893282507,-0.032324602093978826,0.1427642565557256
67,0.1222470760345459,0.02726890163271794,0.02905573844909668,0.009093571171798502,177,22,"{'columntransformer__countvectorizer__max_features': 177, 'decisiontreeregressor__max_depth': 22}",0.03969855353318619,0.1295504335286165,-0.1375412195049952,0.12569427644721742,-0.3506819261832761,-0.03865597643585024,0.18362043402364464
68,0.11750359535217285,0.01646424153703819,0.028289318084716797,0.004391809967625994,437,18,"{'columntransformer__countvectorizer__max_features': 437, 'decisiontreeregressor__max_depth': 18}",0.048602032002568074,0.16524184676145626,-0.15275335765476683,0.10249504715591518,-0.3766489609892878,-0.04261267854482302,0.19813686499624525
69,0.15338902473449706,0.010339308803556064,0.02714858055114746,0.008186015165848994,169,23,"{'columntransformer__countvectorizer__max_features': 169, 'decisiontreeregressor__max_depth': 23}",0.02144980368551297,0.11932072882412748,-0.022742699330064786,0.05324465301853776,-0.41575721022091416,-0.04889694480456015,0.18918205815971376
70,0.10788145065307617,0.012756821877425066,0.031040048599243163,0.01570452906509968,359,21,"{'columntransformer__countvectorizer__max_features': 359, 'decisiontreeregressor__max_depth': 21}",0.02009733532441682,0.15370799886878128,-0.18470725183742398,0.11364263867037139,-0.34993899389593763,-0.04943965457395842,0.19041920713815869
71,0.10852255821228027,0.003405401564945124,0.028405141830444337,0.0058594205771973365,152,24,"{'columntransformer__countvectorizer__max_features': 152, 'decisiontreeregressor__max_depth': 24}",0.043426049463741956,0.1447373883521743,-0.1689546927481369,0.0820380595987662,-0.3533295571397168,-0.05041655049463425,0.18452278878937525
72,0.1266160488128662,0.02471639602691477,0.027108097076416017,0.004361830226936676,221,17,"{'columntransformer__countvectorizer__max_features': 221, 'decisiontreeregressor__max_depth': 17}",0.04235861833204657,0.13231713354414687,-0.1903219343400948,0.11182378551801664,-0.3513714153586538,-0.0510387624609077,0.18892653029064665
73,0.10958099365234375,0.00541609300366581,0.03920726776123047,0.012104577423863108,372,24,"{'columntransformer__countvectorizer__max_features': 372, 'decisiontreeregressor__max_depth': 24}",0.043360344389757555,0.1309755618827474,-0.16724453212291412,0.10769909513864406,-0.40026936346655684,-0.05709577883566439,0.20125628905475823
74,0.1253739356994629,0.014731929275213473,0.026537370681762696,0.005377221710408501,435,27,"{'columntransformer__countvectorizer__max_features': 435, 'decisiontreeregressor__max_depth': 27}",-0.04863598927912993,0.16577910107158855,0.011415030019162331,0.012204208374921643,-0.4265822062899667,-0.05716397122068482,0.19786924779372855
75,0.11232438087463378,0.01851014881381956,0.03140082359313965,0.00590136098486805,435,25,"{'columntransformer__countvectorizer__max_features': 435, 'decisiontreeregressor__max_depth': 25}",-0.06963987675433914,0.11458329595118,0.01777318871103606,0.08097685614572314,-0.43082884051214965,-0.057427075291709914,0.1969651372948234
76,0.12954096794128417,0.018357911545222906,0.030585241317749024,0.011333992746430684,430,17,"{'columntransformer__countvectorizer__max_features': 430, 'decisiontreeregressor__max_depth': 17}",0.0923635341970811,0.15291739748074074,-0.18365498784585,0.027153599375976722,-0.3835948857617699,-0.05896306851076427,0.19806213396959474
77,0.10547933578491211,0.010124951372178198,0.020306110382080078,0.0003573239624662254,344,26,"{'columntransformer__countvectorizer__max_features': 344, 'decisiontreeregressor__max_depth': 26}",0.03670414874006078,0.14841086602655973,-0.15947444814449918,0.04258763879884386,-0.3805523530531023,-0.06246482952642742,0.1875791060082994
78,0.11729292869567871,0.008337980905439005,0.03710541725158691,0.010257036584424678,211,24,"{'columntransformer__countvectorizer__max_features': 211, 'decisiontreeregressor__max_depth': 24}",0.031074808218890193,0.1795910635350113,-0.19487191052387964,0.053417728231367034,-0.40278947210543126,-0.06671555652880848,0.20689690207073339
79,0.14454255104064942,0.03039986426269171,0.025700473785400392,0.0062576737385002775,322,19,"{'columntransformer__countvectorizer__max_features': 322, 'decisiontreeregressor__max_depth': 19}",-0.02686826869861547,0.1616604785112623,-0.16842549761713665,0.019915875057488264,-0.3647423937164327,-0.07569196129268685,0.17889128165148913
80,0.10964951515197754,0.007540127002949589,0.022306203842163086,0.005219984829685471,412,21,"{'columntransformer__countvectorizer__max_features': 412, 'decisiontreeregressor__max_depth': 21}",0.08663815578734346,0.11473435638699858,-0.19743599739637618,-0.05038271230985858,-0.3364672547592118,-0.0765826904582209,0.17092407933200787
81,0.11942095756530761,0.00648825820281368,0.02625889778137207,0.003576544768925317,150,28,"{'columntransformer__countvectorizer__max_features': 150, 'decisiontreeregressor__max_depth': 28}",-0.08008703464143085,0.14625229491746483,-0.12478174209391968,0.0668045670704126,-0.39663547442929703,-0.07768947783535403,0.18707133664559375
82,0.11266164779663086,0.011933903880449662,0.02597842216491699,0.006138806259369199,195,25,"{'columntransformer__countvectorizer__max_features': 195, 'decisiontreeregressor__max_depth': 25}",0.0023960034537041652,0.08819386988227029,-0.1687758696003565,-0.028557268332824348,-0.31009303255831133,-0.08336725943110354,0.14035091760818363
83,0.09797768592834473,0.010590954763307457,0.025951385498046875,0.006419265172284363,156,26,"{'columntransformer__countvectorizer__max_features': 156, 'decisiontreeregressor__max_depth': 26}",0.01664470172943,0.15699040418205457,-0.18921056003080117,-0.013714779027079294,-0.39012002142032176,-0.08388205091334353,0.18863955209747826
84,0.13337717056274415,0.03267576623044939,0.02788228988647461,0.004529054649016773,121,24,"{'columntransformer__countvectorizer__max_features': 121, 'decisiontreeregressor__max_depth': 24}",0.05068675413397361,0.14845452817263727,-0.08364399658649879,-0.19286822879432775,-0.3765458469907932,-0.09078335801300177,0.1840549104198262
85,0.1331298828125,0.018494233799188877,0.02633066177368164,0.007018335860724181,296,24,"{'columntransformer__countvectorizer__max_features': 296, 'decisiontreeregressor__max_depth': 24}",-0.00966797037931344,0.11672514421823588,-0.19428083972354226,0.04281800900587229,-0.41125653091437475,-0.09113243755862446,0.19021197852174193
86,0.10378799438476563,0.006445743750012945,0.027307462692260743,0.008282809042617368,198,25,"{'columntransformer__countvectorizer__max_features': 198, 'decisiontreeregressor__max_depth': 25}",0.012752982666729418,0.08237439449139738,-0.11015185926930315,-0.0011599391933834191,-0.4543306812996548,-0.09410302052084292,0.19037984799269936
87,0.14055800437927246,0.01888565990537591,0.026171255111694335,0.007560283749547605,108,18,"{'columntransformer__countvectorizer__max_features': 108, 'decisiontreeregressor__max_depth': 18}",0.068750689549676,0.1162959184792054,-0.10566910190903522,-0.14383901993635884,-0.4093133770999251,-0.09475497818328756,0.1858773423219523
88,0.10997748374938965,0.02233211232331514,0.02939128875732422,0.0082080606038933,328,27,"{'columntransformer__countvectorizer__max_features': 328, 'decisiontreeregressor__max_depth': 27}",-0.06859117277261628,0.13082842060104938,-0.23058992589842742,0.05849106729518461,-0.37293376864499317,-0.09655907588396058,0.18486484988574495
89,0.11418132781982422,0.01669193224416221,0.04467964172363281,0.01594723264837909,247,25,"{'columntransformer__countvectorizer__max_features': 247, 'decisiontreeregressor__max_depth': 25}",0.016022663580816054,0.09435723141597019,-0.21844365299411939,0.03287517565977438,-0.42918684744321567,-0.10087508595615488,0.19559184786781125
90,0.12977728843688965,0.015705924197823132,0.02711944580078125,0.007759198395380212,232,25,"{'columntransformer__countvectorizer__max_features': 232, 'decisiontreeregressor__max_depth': 25}",-0.03916389270799847,0.13916321732612114,-0.16648499020592866,-0.04757511841933826,-0.39920439354004356,-0.10265303550943757,0.17751437954726246
91,0.11889181137084961,0.011641408329555097,0.03511996269226074,0.010469622410112858,175,29,"{'columntransformer__countvectorizer__max_features': 175, 'decisiontreeregressor__max_depth': 29}",-0.022364049841220313,0.10939924490760156,-0.22065428510400897,-0.021542798634203164,-0.36388887475317766,-0.10381015268500171,0.16742349021933933
92,0.11581120491027833,0.014310008628578256,0.02889113426208496,0.010461729012008113,341,26,"{'columntransformer__countvectorizer__max_features': 341, 'decisiontreeregressor__max_depth': 26}",0.001232775074944903,0.08021499383074693,-0.18849788388590483,-0.0048451740726962456,-0.4089205298292926,-0.10416316377644037,0.176043783864806
93,0.12341389656066895,0.026072722351603458,0.024325084686279298,0.00833650611236487,196,28,"{'columntransformer__countvectorizer__max_features': 196, 'decisiontreeregressor__max_depth': 28}",-0.036625573169634995,0.09523726047989922,-0.18244438882740566,0.010668526948018231,-0.4173210283831623,-0.1060970405904571,0.179825065825697
94,0.13054466247558594,0.023946296992831073,0.02462453842163086,0.0038593568395083014,390,25,"{'columntransformer__countvectorizer__max_features': 390, 'decisiontreeregressor__max_depth': 25}",-0.02952467218193444,0.11588268537367341,-0.1894175684161219,0.02328754887680151,-0.45836017180263666,-0.10762643563004362,0.2014440999667318
95,0.12270808219909668,0.021600030179514854,0.02263927459716797,0.00384953553583166,268,28,"{'columntransformer__countvectorizer__max_features': 268, 'decisiontreeregressor__max_depth': 28}",-0.04135793494732187,0.10537967624955336,-0.21456959049604163,0.050623585938479265,-0.4596886250415424,-0.11192257765937466,0.20498708574515967
96,0.13193879127502442,0.020535581419630307,0.030237627029418946,0.006219131951385575,156,28,"{'columntransformer__countvectorizer__max_features': 156, 'decisiontreeregressor__max_depth': 28}",-0.03479197438060844,0.09432899517098481,-0.11063717157792641,-0.05615983724144691,-0.4547512216369094,-0.11240224193318127,0.18391862629285397
97,0.10367069244384766,0.007872835705682561,0.02142949104309082,0.002447876995029496,229,28,"{'columntransformer__countvectorizer__max_features': 229, 'decisiontreeregressor__max_depth': 28}",0.004408248187013575,0.08680341988563711,-0.17570308390545986,-0.04773222577436176,-0.43316411700410895,-0.11307755172225598,0.18132991709568297
98,0.13502202033996583,0.026223543970273305,0.03114180564880371,0.009094405576998105,283,25,"{'columntransformer__countvectorizer__max_features': 283, 'decisiontreeregressor__max_depth': 25}",-0.04656595400600083,0.08032024875025046,-0.16425167601329904,-0.016479782115642605,-0.4203773852537602,-0.11347090972769044,0.17216784600162008
99,0.11962656974792481,0.009861203984817253,0.03217897415161133,0.007066102360033706,430,27,"{'columntransformer__countvectorizer__max_features': 430, 'decisiontreeregressor__max_depth': 27}",-0.05370793574032806,0.09425338975139108,-0.2595195919491744,0.006088180844823876,-0.38067018108403494,-0.11871122763546449,0.1752733506985798
100,0.12722401618957518,0.01132413326937147,0.024399185180664064,0.003992652227344001,116,27,"{'columntransformer__countvectorizer__max_features': 116, 'decisiontreeregressor__max_depth': 27}",0.023568398263962176,0.06374968335094322,-0.13527935023038018,-0.12903545483716705,-0.475129987574634,-0.13042534220545515,0.1898761693175234
